"pod_id","name","num_cars","latitude","longitude","description"
221,"Bronte - Pacific Street",1,-33.905176,151.265921,"on Pacific Street, just west of Nelson Avenue. Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
437,"Surry Hills - Bellevue Street",1,-33.883176,151.211872,"in a dedicated bay on Bellevue Street on the corner of Albion Street. Thanks to City of Sydney for this great location!"
441,"Rushcutters Bay - Clement Street",1,-33.875651,151.228061,"in a dedicated bay on Clement Street on the corner of Waratah Street. Thanks to City of Sydney for this great location!"
447,"Potts Point - Orwell Street",1,-33.872131,151.22401,"in a dedicated bay on Orwell Street on the corner of Earl Place next to the park. Thanks to City of Sydney for this great location!"
288,"Kirribilli - McDougall Street",1,-33.844247,151.213909,"in a dedicated bay on McDougall Street, adjacent to the park, near the corner of Hipwood street.  This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
258,"Redfern - Great Buckingham Street near Cleveland Street",1,-33.889983,151.207055,"in a dedicated bay on Great Buckinham St, near the corner of Cleveland St."
206,"Surry Hills - Foveaux Street",1,-33.883849,151.209301,"in a dedicated bay on the north side of Foveaux St, just east of Mary St. This location has been generously provided by City of Sydney.Important!  If the dedicated bay is taken, ensure you DO NOT park in metered bays. (ie with ticket machines). This car has a permit for the area, you can park in bays marked ""Residential Parking Permits Permitted"" that correspond to the area on the permit in the car."
254,"Surry Hills - Taylor Square",1,-33.880922,151.215799,"in a dedicated bay in Taylor Square on Campbell St, between Denham St and Little Oxford St. Thanks to City of Sydney for this great location!"
189,"Crows Nest - Holtermann Street",2,-33.825215,151.204048,"in a dedicated bay outside 65 Holtermann St Corner Sophia StThis dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
283,"Woolloomooloo - Dowling Street",1,-33.870187,151.221327,"in a dedicated bay on Dowling Street, near the corner of Nicholson Street. If the dedicated bay is taken, please ensure you only park in parking area 28. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
389,"Potts Point - St Neots Avenue",1,-33.867498,151.225264,"in a dedicated bay in St Neots Avenue, on the corner of Wylde Street in the 90 degree parking. Thanks to City of Sydney for this great location!"
46,"St Leonards - Corner of Atchison St and Oxley St",1,-33.823,151.1995,"on Atchison street, near the corner of Oxley Street."
158,"Millers Point - 38 Hickson Street, The Bond Building",3,-33.862421,151.202865,"in front of 38 Hickson Street (near the Bond Building), in a dedicated parking bay generously provided by the City of Sydney"
438,"Elizabeth Bay - Billyard Avenue",1,-33.869283,151.226659,"in a dedicated location on Billyard Avenue near the access stairs up to Macleay Street, south of Onslow Avenue. Thanks to City of Sydney council for this great location!"
178,"Bondi South - Imperial Avenue",1,-33.894749,151.266101,"on Imperial Ave, south of Bondi Road. Please park as close to Bondi Road as possible. NOTE: This car does not have a parking permit. Please park in only unpermitted areas."
237,"Surry Hills - Buckingham Street",1,-33.8863,151.207634,"Corner of Buckingham Street and Devonshire Street,  please park this car on the permitted area 29."
452,"Artarmon - Jersey Road",1,-33.810375,151.183754,"on Jersey Road next to Thomson Park, opposite number 6. This is not yet a dedicated bay, but should be within the next 2 weeks. Please park opposite number 6 or a close as possible. If you are unable to park close by please park in a permanently legal spot and let us know by sending a text to 0427777769. All parking fines will be pased on to the respective member."
419,"Bondi Junction - Mill Hill Road",1,-33.890897,151.244348,"in a dedicated bay on the corner of Mill Hill Road and Oxford Street. Thanks to Waverley Council for this great location! Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
477,"Manly - Birkley Road corner of Sydney Road",1,-33.795849,151.280428,"on Birkley Road on the corner of Sydney Road. Please note this car does not have a dedicated bay, so you need to park in a permantly legal spot as close to Sydney Road as possible. Please text us with the location if you have to park away from this location, so we can let the next member know. All parking fines will be passed on to the responsible member. We are working hard on securing more permanent locations in Manly."
309,"Kings Cross - Roslyn Gardens corner of Waratah Street",1,-33.873413,151.227568,"in a dedicated bay on Roslyn Gardens, near the corner of Waratah Street. If the dedicated bay is taken, please ensure you only park in parking area 19. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
421,"Randwick - Dudley Street",1,-33.920538,151.246709,"on Dudley Street on the corner of St Pauls Street. Please ensure you do not park in restricted parking zones, any fines will be passed on to the responsible member."
35,"Balmain - College Street",1,-33.8556,151.1816,"next to the kids playground on College Street a short walk from Darling Street."
161,"Newtown - Georgina Street",1,-33.893761,151.18535,"at 19 Georgina Street corner Soudan Lane. Thanks to City of Sydney for this great location!"
456,"Surry Hills - Holt Street corner Devonshire Street",1,-33.886671,151.209087,"in a dedicated bay on Holt street on the corner of Devonshire Street. Thanks to City of Sydney for this great location!"
48,"Bondi - Benevolent Society Wellington Street",2,-33.8921,151.2644,"in the Benevolent Society car park. The Benevolent Society is situated between Ocean Street and Wellington Street. The street address is 30 Wellington Street but you have to access the carpark from Ocean Street. The vehicle's parking spot is located near the centre of the car park.Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
232,"Pyrmont - Pyrmont Street",1,-33.867678,151.193858,"in a dedicated bay on Pyrmont St near the corner of Jones Bay Road. This car is located near 39 Pyrmont St. Thanks to City of Sydney for this great location"
506,"Darlinghurst - Stanley Street",1,-33.876039,151.216986,"on Stanley Street near the corner of Palmer Street."
454,"Ashfield - Webbs Avenue",1,-33.885316,151.127224,"in Webbs Avenue on the corner of Charlotte Street. Please note this vehicle does not have a permit or dedicated bay, you must park in an unrestricted location. Any fines will be passed on to the responsible member."
408,"Redfern - Bourke Street near Chelsea Street",1,-33.892793,151.214178,"on Bourke Street opposite Chelsea Street. Thanks to City of Sydney for this great location!Please note: due to roadworks, this car will need to be parked facing south to avoid parking fines."
116,"Redfern - George Street",1,-33.892654,151.202098,"116 George St, near the corner of Redfern st. NOTE: the location of this pod has been moved to this new dedicated bay. Thanks to City of Sydney for this great location"
132,"Pyrmont - Saunders Street",3,-33.86954,151.19023,"in a dedicated parking bay - generously provided by the City of Sydney - on the south side Saunders Street, near Quarry Masters Drive, in front of 35 Saunders Street"
501,"Annandale - Catherine Street",1,-33.883182,151.162783,"on Catherine Street on the corner of Styles Street. Please note this car does not have a permit or dedicated bay, you must park in an unrestricted parking space. Any fines will be passed on to the responsible member."
187,"Pyrmont - Miller Street",1,-33.870179,151.192716,"in a dedicated parking bay generously provided by City of Sydney on Miller St directly outside the IGA just east of Miller Lane."
98,"Stanmore - Corner of Merchant and Cambridge Street",2,-33.8962,151.1671,"on Merchant Street, in front of Montague Gardens (Park), opposite of 78 Cambridge. The car should be parked as close as possible to this spot, but may be returned to Cambridge Street should parking be difficult to come by. Please ensure that the vehicle is not returned to a permitted zone."
78,"Erskineville - Harold Street",1,-33.901041,151.181638,"in a dedicated bay on Harold street, on the corner of Union Lane. Thanks to City of Sydney for this great location"
469,"Kirribilli - Peel Street",1,-33.849809,151.217298,"in a dedicated bay on Peel Street on the corner of Upper Pitt Street.This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
76,"Edgecliff - Edgecliff Road",2,-33.880517,151.240639,"Located on Edgecliff Road, near the corner of Albert Street."
333,"Chippendale - Kensington street",2,-33.884345,151.201503,"in a dedicated bay on Kensington street, near the corner of Broadway. Thanks to City of Sydney for this location!"
5,"Marrickville - Enmore Park",1,-33.9035,151.1691,"near the corner of Enmore Road and Llewelyn St on Enmore Park, as close as possible to the corner, in Enmore."
74,"Chatswood - Railway Street",2,-33.7944,151.1803,"in a dedicated parking bay on Railway Street, opposite the Zenith Theatre.This dedicated parking space has been provided by Dedicated parking bay provided byWilloughby City Council for the benefit of local residents and businesses."
47,"Annandale - Corner Annandale Street & Booth Street",3,-33.8812,151.1693,"outside 147 Annadale street on the corner of Annadale and Booth Street (the south east corner)."
459,"Alexandria - Mitchell Road",1,-33.899031,151.19481,"in a dedicated bay on Mitchell Road, on the corner of Renwick Street. Thanks to City of Sydney for this great location!"
162,"Randwick - Alison and St Marks Road",2,-33.913467,151.246473,"on Alison Road, near the corner of St Marks Road, outside the high rise apartments."
12,"Kirribilli - Bligh Street",4,-33.8469,151.214,"outside the Kirribilli Neighbourhood Centre on Bligh Street, just 2 minutes from the Milsons Point Train Station and in the centre of Kirribilli. Members not - do not park in the disabled parking bays or you risk a $375 fine.   This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
41,"Glebe - Woolley Street",1,-33.8799,151.1849,"in a dedicated bay on Woolley Street next to St James Primary School, just north of the pedestrian crossing. Thanks to City of Sydney for this great location!"
282,"Camperdown - Church street near Lucas Street",1,-33.889305,151.178446,"is located on Church Street near Lucas St. Thanks to City of Sydney for this great location!"
209,"McMahons Point  - King George Street",1,-33.844238,151.205786,"on King George St, close to number 8, next to the train line. Thanks to North Sydney Council for this great location"
391,"Surry Hills - Short Street",1,-33.882617,151.217108,"in a dedicated pod on Short St near Flinders St. Thanks to City of Sydney for this great location."
110,"Surry Hills - Riley and Ann Streets",2,-33.8827,151.2132,"near 303 Riley Street, in a dedicate GoGet parking bay provided by the City of Sydney"
492,"Leichhardt - Flood Street",1,-33.884066,151.149892,"On Flood Street near the corner of Marion Street."
204,"Surry Hills - Waterloo St",1,-33.884874,151.211261,"on Waterloo St, near the corner of Foveaux St. This car should be parked on Waterloo, between Foveuax and Cooper St. This car does not have a dedicated bay yet, we have applied for one and it should be installed within the month"
476,"Haymarket - Ultimo Road",1,-33.880165,151.204303,"in a dedicated bay on Ultimo Road on the corner of Thomas Street. Thanks to City of Sydney for this great location!"
493,"Sydney CBD - Wynard Lane Car Park",1,-33.865451,151.206604,"In the Secure Park on Wynyard Lane. The entrance to the car park is on Carrington Street. It is situated directly on top of Wynyard station, which is directly under The Menzies Hotel. You can access our car park through the entrance on Wynyard Lane."
259,"North Sydney - Bay Road",3,-33.835344,151.203429,"in a dedicated bay on Bay Road near the corner of Edward Street, next to the school. PLEASE NOTE: IF YOU ARE UNABLE TO PARK IN THE POD, PLEASE PARK ON THE OPPOSITE SIDE OF THE STREET AND FOLLOW SIGNAGE INSTRUCTIONS TO AVOID ANY FINES. 26.03.10Thanks to North Sydney Council for this great location. This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
520,"Manly - Addison Road",1,-33.801341,151.291652,"on Addison Road near the corner of Reddall Street."
517,"Randwick - Frenchmans Road",1,-33.908342,151.247449,"on Frenchmans Road on the corner of Clovelly Street."
245,"Woolloomooloo - Brougham Street",1,-33.872511,151.221946,"in a dedicated bay on Brougham Street, opposit 86 Brougham Street between Hourigan Lane and the Hills Stair. If the dedicated bay is taken, please ensure you only park in parking area 28. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
353,"Paddington - Duxford Street",1,-33.882278,151.229758,"in a dedicated bay on Duxford Street near Gurner Street"
403,"Sydney CBD - 521 Kent Street - Cinema Centre",2,-33.874872,151.205097,"at 521 Kent Street in the Cinema Centre Secure Park car park. Enter via Kent or Sussex Streets. The car is in a dedicated bay on Level 3B, next to the ramp near the Kent Street exit, behind the attendant booth.IMPORTANT!This car park is accessible 24 hous a day 7 days a week. The car park parking pass is located in the logbook. The parking pass is to be applied against the proximity sensor at the boom gate. DO NOT put the parking pass in the parking ticket slot at the boom gate.Please use the parking pass to exit and enter the car park - DO NOT take a parking ticket from the ticket machine at the car park entrance. Doing so will make it impossible for the next member to leave the car park using the parking pass. NOTE: we will have to pass on the parking cost to any member who takes a ticket upon entering the car park."
54,"Coogee South- Kurrawa Street",1,-33.9232,151.2569,"located on Kurrawa Street near the corner of Carr Street in rear to curb parking."
67,"Kirribilli - Corner Kirribilli Avenue and Broughton Street",3,-33.8488,151.2135,"on the corner of Broughton Street and Kirribilli Avenue, on the harbour side of Kirribilli Avenue.This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
77,"Newtown - Bucknell Street",1,-33.8949,151.1841,"on Bucknell Street, as close as possible to #51 Bucknell Street."
410,"Erskineville - Morrissey Road corner Erskineville Road",1,-33.899847,151.184068,"on Morrissey Road near the corner of Erskineville Road. Thanks to City of Sydney for this great location."
453,"Summer Hill - Moonbie Street",1,-33.891871,151.136846,"in Moonbie street near the corner of Smith Street. Please note that this car does not have a permit, so you must park in an unrestricted parking bay. Any fines will be passed on to the responsible member."
278,"Potts Point - Rockwall Crescent",1,-33.869829,151.225272,"On Rockwall Crescent, near the corner of Macleay Street. If the bay is illegally parked in, you must NOT park on Macleay Street otherwise the car will be fined. Any fines will be passed on to the responsible member. You need to find a location with permit number 23. Thanks to City of Sydney for this great location!"
468,"Artarmon - McMilan Road",1,-33.810219,151.186683,"in a dedicated bay on McMilan Road on the corner of Hampden Road. Thanks to Willoughby Council for this great location!"
90,"North Sydney - Edward Street",1,-33.8377,151.2037,"on Edward St near the intersection with Riley St (not in a dedicated bay).  Note that there are ticketed parking bays in this area - the car is *NOT* to be returned within these bays.This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
167,"Bondi North - Wairoa Avenue",1,-33.886511,151.279678,"on Wairoa Road, near the intersection with Hastings Parade. Please return this car as close as possible to number 67 Wairoa Road.NOTE: Please DO NOT park in the parking restricted zones. Any fines will be passed on to the responsible member."
226,"Bondi - Beach Road",2,-33.886146,151.272039,"on Beach Road,  just west of Glenayr Street. Please note the dedicated bay is in the non-metered zone of Beach Road. Make sure you don't park in a metered location if the dedicated bay is taken. Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
20,"Chatswood - Thomas Street Car Park",1,-33.7982,151.1797,"in the car park between Albert Street and Thomas Street in between the train line and Pacific Highway. This car is located in a dedicated parking bay along Thomas Street opposite from the cross street with Katherine Street. Dedicated parking bay provided byWilloughby City Council for the benefit of local residents and businesses."
343,"Paddington - Gordon Street corner Moore Park Road",1,-33.889364,151.231319,"a dedicated bay on Gordon Street near the corner of Moore Park Road. Thanks to City of Sydney for this great pod."
324,"Surry Hills - Ridge Street",1,-33.891245,151.214823,"in a dedicated bay on Ridge Street, on the corner of Bourke Street. Thanks to City of Sydney for this great location!"
385,"Balmain - Robert Street",2,-33.863753,151.180647,"in the carpark on the corner of Robert and Buchannon Streets, overlooking the harbour. Please note that this car has no permit or parking space and members are responsible for parking in an unrestricted space. All fines will be passed on to the responsible member."
105,"Pyrmont - Bowman Street and Refinery Drive",3,-33.8675,151.1896,"on the north east corner of Refinery drive and Bowman Street, in front of The Cooperage"
24,"Marrickville - Frampton Avenue Car Park",3,-33.91083,151.159478,"in the council car park on Frampton avenue, close to the Marrickville shops. You will find the car in the (non disabled) bays closest to the street."
135,"St Marys Cathedral",1,-33.87143,151.21368,"St Marys Cathedral"
402,"Sydney CBD - 1 Martin Place",2,-33.868346,151.208365,"at No. 1 Martin Place. The  entrance and exit is at 159 Pitt Street, next to the Westin Hotel. The car is in a dedicated bay on Level C3. This is located in the dead end section behind the attendant desk.To enter on foot,  walk into the outdoor forecourt of the Westin Hotel. The carpark lifts are to the right of the forecourt, behind a black wall. Go to level C3. When exiting the lift, walk straight ahead, to the left of the pay station.Please ensure you use the car park pass to enter and exit the car park.To return the car, enter through the same driveway that you exit from and make sure to take the right hand side ramp that travels downwards.IMPORTANT!The car park parking pass is located in the logbook. The parking pass is to be applied against the proximity sensor at the boom gate. DO NOT put the parking pass in the parking ticket slot at the boom gate.Please use the parking pass to exit and enter the car park - DO NOT take a parking ticket from the ticket machine at the car park entrance. Doing so will make it impossible for the next member to leave the car park using the parking pass. NOTE: we will have to pass on the parking cost to any member who takes a ticket upon entering the car park."
381,"Kingsford - Harbourne Street",1,-33.924017,151.228627,"in the first parking space on Harbourne Street, near Rainbow Street. Thanks to Randwick council for this great location."
415,"Darlinghurst - Liverpool Street near Bourke Street",1,-33.877717,151.21763,"on Liverpool Street close to Bourke Street, going up the hill. Thanks to City of Sydney for this great location."
369,"Pyrmont - Bowman Street",1,-33.866911,151.191011,"in a dedicated bay on Bowman Street, near Mount Street Walk. Thanks to City of Sydney for this great location."
497,"Randwick - Howard Street",1,-33.92322,151.244204,"on Howard Street on the corner of Perouse Road. Please note this car does not have a permit or dedicated bay so you must park in an unrestricted parking bay. Any fines will be passed on to the responsible member."
252,"Camperdown - Missenden Road",1,-33.887101,151.179873,"in a dedicated bay on Missenden Road, on the corner of Marsden St. Thanks to City of Sydney for  this great location!"
27,"Redfern - Great Buckingham Street",3,-33.891151,151.20683,"in a dedicated bay generously provided by City of Sydney outside 18 Great Buckingham Street."
227,"Bondi North - Ramsgate Ave",1,-33.887248,151.277125,"in a dedicated bay on Ramsgate Avenue,  just east of Gould Street. Thanks to Waverley Council for this great location!Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
198,"Erskineville - Macdonald Street",1,-33.904057,151.185782,"in a dedicated bay on Macdonald Street, near the corner of Eve Street. Thanks to City of Sydney for this great location!"
473,"Elizabeth Bay - Elizabeth Bay Road corner Ward Avenue",1,-33.872874,151.22655,"in a dedicated bay on Elizabeth Bay Road on the corner of Ward Avenue. Thanks to City of Sydney for this great location!"
